Discipline,Tag_No,Form_Title,Done,FRD_Phase
EL,02-JB2_1-2-L2-04-FJB01,Cable pulling C,0,Construction
EL,02-JB2_2-2-L1-06-FJB01,Cable pulling C,0,Construction
EL,02-JB2_2-2-L1-10-FJB01,Cable pulling C,0,Construction
EL,02-JB2_2-2-L3-06-FJB01,Cable pulling C,0,Construction
EL,02-JB2_2-2-L3-07-FJB01,Cable pulling C,0,Construction
EL,02-JB2_2-2-L3-09-FJB01,Cable pulling C,0,Construction
EL,02-JB2-2-L1-04-FJB01,Cable pulling C,0,Construction
EL,02-JB3_1-3-L1-08-FJB01,Cable pulling C,0,Construction
EL,02-JB3_1-3-L1-10-FJB01,Cable pulling C,0,Construction
EL,02-JB3_1-3-L1-19-FJB01,Cable pulling C,0,Construction
EL,02-JB3_1-3-L2-15-FJB01,Cable pulling C,0,Construction
EL,02-JB3_1-3-L3-02-FJB01,Cable pulling C,0,Construction
EL,02-JB3_1-3-L3-04-FJB01,Cable pulling C,0,Construction
EL,02-JB3_2-3-L2-01-FJB01,Cable pulling C,0,Construction
EL,02-JB3_2-3-L2-04-FJB01,Cable pulling C,0,Construction
EL,02-JB3_2-3-L2-07-FJB01,Cable pulling C,0,Construction
EL,02-JB3_2-3-L3-03-FJB01,Cable pulling C,0,Construction
EL,02-JB3_2-3-L3-05-FJB01,Cable pulling C,0,Construction
EL,02-JB3_2-3-L3-08-FJB01,Cable pulling C,0,Construction
EL,02-RJB1-1-L3-03-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_1-2-L1-02-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L1-08-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L2-04-FJB01,Cable pulling C,0,Construction
EL,02-RJB2-2-L2-02-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-01-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-07-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-23-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-45-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-49-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-58-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_1-1-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_1-1-L3-02-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L1-05-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L2-01-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L2-02-FJB01,Cable pulling C,1,Construction
EL,02-JB3_1-3-L2-18-FJB01,Cable pulling C,0,Construction
EL,02-JB3_1-3-L3-08-FJB01,Cable pulling C,0,Construction
EL,02-JB3_1-3-L3-17-FJB01,Cable pulling C,0,Construction
EL,02-JB3_1-3-L3-18-FJB01,Cable pulling C,0,Construction
EL,02-JB3_1-3-L3-20-FJB01,Cable pulling C,0,Construction
EL,02-JB3-3-L1-01-FJB01,Cable pulling C,0,Construction
EL,02-JB3-3-L1-04-FJB01,Cable pulling C,0,Construction
EL,02-RJB1-1-L3-01-FJB01,Cable pulling C,0,Construction
EL,02-RJB1-1-L3-02-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L1-01-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L1-02-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L1-05-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L1-06-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L2-01-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L2-06-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L3-02-FJB01,Cable pulling C,0,Construction
EL,02-RJB2-2-L1-01-FJB01,Cable pulling C,0,Construction
EL,02-RJB2-2-L1-02-FJB01,Cable pulling C,0,Construction
EL,02-RJB2-2-L3-02-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-09-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-17-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-25-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-38-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-39-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-50-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_1-1-L3-03-FJB01,Cable pulling C,0,Construction
EL,03-EJB1-1-L1-01-FJB01,Cable pulling C,0,Construction
EL,03-EJB1-1-L1-03-FJB01,Cable pulling C,0,Construction
EL,03-EJB1-1-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-EJB2_1-2-L1-05-FJB01,Cable pulling C,1,Construction
EL,03-EJB2-2-L2-01-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L1-04-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L1-09-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L2-01-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L2-05-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L2-06-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L2-10-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L1-01-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L2-01-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L2-05-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L3-07-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L1-05-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L3-02-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L1-01-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L3-08-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-06-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-08-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-15-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-17-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-20-FJB01,Cable pulling C,0,Construction
EL,04-EJB1_1-3-L2-02-FJB01,Cable pulling C,1,Construction
EL,04-EJB1_2-3-L2-02-FJB01,Cable pulling C,0,Construction
EL,02-RJB1-1-L1-03-FJB01,Cable pulling C,0,Construction
EL,02-RJB1-1-L2-01-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L1-04-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L3-01-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L3-06-FJB01,Cable pulling C,0,Construction
EL,02-RJB2-2-L3-01-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-12-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-32-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-47-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-59-FJB01,Cable pulling C,0,Construction
EL,03-AWLP1-1-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-AWLP1-4-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_1-1-L2-02-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L2-05-FJB01,Cable pulling C,0,Construction
EL,03-EJB1-1-L2-01-FJB01,Cable pulling C,0,Construction
EL,03-EJB2_1-2-L2-03-FJB01,Cable pulling C,1,Construction
EL,03-EJB2_1-2-L3-03-FJB01,Cable pulling C,1,Construction
EL,03-EJB2-2-L2-04-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L3-05-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L1-06-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L1-08-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L3-02-FJB01,Cable pulling C,1,Construction
EL,03-JB1_2-1-L3-03-FJB01,Cable pulling C,1,Construction
EL,03-JB1-1-L1-02-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L2-01-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L2-06-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L2-08-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L1-02-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L2-02-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L2-06-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L3-10-FJB01,Cable pulling C,0,Construction
EL,03-RJB1_1-1-L1-02-FJB01,Cable pulling C,0,Construction
EL,03-RJB1_1-1-L2-02-FJB01,Cable pulling C,0,Construction
EL,03-RJB1_2-1-L2-02-FJB01,Cable pulling C,1,Construction
EL,03-RJB1-1-L1-01-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-03-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-09-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-13-FJB01,Cable pulling C,0,Construction
EL,04-EJB1_2-3-L1-01-FJB01,Cable pulling C,0,Construction
EL,04-EJB1-3-L1-02-FJB01,Cable pulling C,1,Construction
EL,04-EJB2-4-L2-03-FJB01,Cable pulling C,0,Construction
EL,04-EJB2-4-L3-02-FJB01,Cable pulling C,1,Construction
EL,04-JB1_2-3-L1-02-FJB01,Cable pulling C,0,Construction
EL,04-JB1-3-L1-05-FJB01,Cable pulling C,0,Construction
EL,04-JB1-3-L1-06-FJB01,Cable pulling C,0,Construction
EL,04-JB1-3-L2-02-FJB01,Cable pulling C,0,Construction
EL,04-JB1-3-L2-08-FJB01,Cable pulling C,1,Construction
EL,04-JB1-3-L3-06-FJB01,Cable pulling C,0,Construction
EL,04-JB2-4-L1-04-FJB01,Cable pulling C,1,Construction
EL,02-JB3_1-3-L3-09-FJB01,Cable pulling C,0,Construction
EL,02-JB3_2-3-L1-03-FJB01,Cable pulling C,0,Construction
EL,02-JB3_2-3-L2-10-FJB01,Cable pulling C,0,Construction
EL,02-JB3_2-3-L3-02-FJB01,Cable pulling C,0,Construction
EL,02-JB3_2-3-L3-07-FJB01,Cable pulling C,0,Construction
EL,02-JB3_2-3-L3-10-FJB01,Cable pulling C,0,Construction
EL,02-RJB1_1-1-L1-02-FJB01,Cable pulling C,0,Construction
EL,02-RJB1_1-1-L2-01-FJB01,Cable pulling C,0,Construction
EL,02-RJB1_1-1-L3-02-FJB01,Cable pulling C,0,Construction
EL,02-RJB1-1-L2-02-FJB01,Cable pulling C,0,Construction
EL,02-RJB1-1-L2-04-FJB01,Cable pulling C,0,Construction
EL,02-RJB1-1-L3-04-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L1-07-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L2-07-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-04-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-18-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-29-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-36-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-37-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-40-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-41-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-48-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-51-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-52-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-53-FJB01,Cable pulling C,0,Construction
EL,03-AWLP1-3-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_1-1-L1-01-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L1-01-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L1-03-FJB01,Cable pulling C,1,Construction
EL,03-EJB1-1-L2-04-FJB01,Cable pulling C,0,Construction
EL,03-EJB1-1-L3-04-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L1-06-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L3-06-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L1-09-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L3-11-FJB01,Cable pulling C,0,Construction
EL,03-JB2_1-2-L1-04-FJB01,Cable pulling C,0,Construction
EL,03-JB2_1-2-L3-02-FJB01,Cable pulling C,1,Construction
EL,03-JB2-2-L1-04-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L1-06-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L1-08-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L1-09-FJB01,Cable pulling C,1,Construction
EL,03-JB2-2-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L3-03-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L3-09-FJB01,Cable pulling C,0,Construction
EL,03-RJB1_1-1-L1-01-FJB01,Cable pulling C,0,Construction
EL,03-RJB1_2-1-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-05-FJB01,Cable pulling C,0,Construction
EL,04-EJB1-3-L2-03-FJB01,Cable pulling C,1,Construction
EL,04-EJB1-3-L3-02-FJB01,Cable pulling C,0,Construction
EL,04-EJB2-4-L1-04-FJB01,Cable pulling C,0,Construction
EL,04-EJB2-4-L3-04-FJB01,Cable pulling C,0,Construction
EL,04-JB1_1-3-L2-03-FJB01,Cable pulling C,1,Construction
EL,02-SJB1-2-10-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-14-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-15-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-21-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-27-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-28-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-30-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-34-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-43-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-55-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-57-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L1-06-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L3-02-FJB01,Cable pulling C,1,Construction
EL,03-EJB2_1-2-L1-01-FJB01,Cable pulling C,1,Construction
EL,03-EJB2_1-2-L1-03-FJB01,Cable pulling C,0,Construction
EL,03-EJB2-2-L1-03-FJB01,Cable pulling C,0,Construction
EL,03-EJB2-2-L3-05-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L2-09-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L3-03-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L1-02-FJB01,Cable pulling C,1,Construction
EL,03-JB1-1-L1-03-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L1-10-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L2-04-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L2-10-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L3-03-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L3-06-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L3-07-FJB01,Cable pulling C,0,Construction
EL,03-JB2_1-2-L1-03-FJB01,Cable pulling C,1,Construction
EL,03-JB2_1-2-L2-01-FJB01,Cable pulling C,1,Construction
EL,03-JB2_1-2-L2-02-FJB01,Cable pulling C,1,Construction
EL,03-JB2-2-L1-03-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L2-05-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L2-10-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L3-07-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-12-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-21-FJB01,Cable pulling C,0,Construction
EL,04-EJB1-3-L2-02-FJB01,Cable pulling C,0,Construction
EL,04-EJB2-4-L2-01-FJB01,Cable pulling C,1,Construction
EL,04-JB1_1-3-L1-04-FJB01,Cable pulling C,1,Construction
EL,04-JB1_2-3-L3-03-FJB01,Cable pulling C,0,Construction
EL,04-JB1-3-L2-09-FJB01,Cable pulling C,0,Construction
EL,04-JB1-3-L3-11-FJB01,Cable pulling C,1,Construction
EL,04-JB2-4-L2-02-FJB01,Cable pulling C,1,Construction
EL,04-JB2-4-L2-04-FJB01,Cable pulling C,1,Construction
EL,04-JB2-4-L2-10-FJB01,Cable pulling C,0,Construction
EL,04-JB2-4-L3-02-FJB01,Cable pulling C,1,Construction
EL,04-JB2-4-L3-05-FJB01,Cable pulling C,1,Construction
EL,04-JB2-4-L3-07-FJB01,Cable pulling C,0,Construction
EL,02-JB3_2-3-L1-09-FJB01,Cable pulling C,0,Construction
EL,02-RJB1-1-L1-01-FJB01,Cable pulling C,0,Construction
EL,02-RJB1-1-L1-04-FJB01,Cable pulling C,0,Construction
EL,02-RJB1-1-L2-05-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_1-2-L1-01-FJB01,Cable pulling C,0,Construction
EL,02-RJB2_3-2-L3-05-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-02-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-11-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-16-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-22-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-35-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-42-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-46-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-54-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L1-02-FJB01,Cable pulling C,1,Construction
EL,03-EJB1_2-1-L3-04-FJB01,Cable pulling C,0,Construction
EL,03-EJB2_1-2-L3-01-FJB01,Cable pulling C,1,Construction
EL,03-EJB2-2-L1-02-FJB01,Cable pulling C,0,Construction
EL,03-EJB2-2-L2-03-FJB01,Cable pulling C,0,Construction
EL,03-EJB2-2-L2-05-FJB01,Cable pulling C,0,Construction
EL,03-EJB2-2-L3-04-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L1-05-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L1-08-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L2-03-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L2-04-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L3-11-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L1-07-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L3-06-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L1-06-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L1-08-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L1-11-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L2-02-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L2-05-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-JB2_1-2-L2-03-FJB01,Cable pulling C,0,Construction
EL,03-JB2_1-2-L3-04-FJB01,Cable pulling C,1,Construction
EL,03-JB2_1-2-L3-05-FJB01,Cable pulling C,1,Construction
EL,03-JB2-2-L2-07-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L2-08-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L2-09-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L3-05-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L3-06-FJB01,Cable pulling C,0,Construction
EL,03-RJB1-1-L1-02-FJB01,Cable pulling C,0,Construction
EL,03-RJB1-1-L2-02-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-04-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-10-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-16-FJB01,Cable pulling C,0,Construction
EL,04-EJB1_2-3-L2-01-FJB01,Cable pulling C,0,Construction
EL,04-EJB1-3-L3-01-FJB01,Cable pulling C,0,Construction
EL,04-EJB2-4-L1-01-FJB01,Cable pulling C,1,Construction
EL,04-EJB2-4-L3-01-FJB01,Cable pulling C,1,Construction
EL,03-EJB1_1-1-L1-02-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_1-1-L2-01-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L2-03-FJB01,Cable pulling C,0,Construction
EL,03-EJB1-1-L1-02-FJB01,Cable pulling C,0,Construction
EL,03-EJB1-1-L2-02-FJB01,Cable pulling C,0,Construction
EL,03-EJB1-1-L2-03-FJB01,Cable pulling C,0,Construction
EL,03-EJB1-1-L3-02-FJB01,Cable pulling C,0,Construction
EL,03-EJB2_1-2-L1-06-FJB01,Cable pulling C,1,Construction
EL,03-EJB2_1-2-L2-02-FJB01,Cable pulling C,0,Construction
EL,03-EJB2_1-2-L3-02-FJB01,Cable pulling C,0,Construction
EL,03-EJB2-2-L2-02-FJB01,Cable pulling C,0,Construction
EL,03-EJB2-2-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L1-01-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L1-02-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L3-08-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L3-09-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L1-05-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L2-02-FJB01,Cable pulling C,1,Construction
EL,03-JB1_2-1-L2-04-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L2-09-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L3-04-FJB01,Cable pulling C,0,Construction
EL,03-JB2_1-2-L1-01-FJB01,Cable pulling C,1,Construction
EL,03-JB2_1-2-L2-04-FJB01,Cable pulling C,1,Construction
EL,03-JB2_1-2-L3-01-FJB01,Cable pulling C,1,Construction
EL,03-JB2-2-L1-05-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L2-11-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L3-02-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L3-04-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L3-11-FJB01,Cable pulling C,1,Construction
EL,03-RJB1_1-1-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-07-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-14-FJB01,Cable pulling C,0,Construction
EL,04-EJB1_1-3-L1-02-FJB01,Cable pulling C,1,Construction
EL,04-EJB1_1-3-L2-01-FJB01,Cable pulling C,1,Construction
EL,04-EJB1_1-3-L3-02-FJB01,Cable pulling C,1,Construction
EL,04-EJB1_2-3-L1-03-FJB01,Cable pulling C,0,Construction
EL,04-EJB1_2-3-L3-02-FJB01,Cable pulling C,0,Construction
EL,04-EJB1-3-L1-03-FJB01,Cable pulling C,0,Construction
EL,04-EJB1-3-L2-04-FJB01,Cable pulling C,1,Construction
EL,04-EJB2-4-L1-03-FJB01,Cable pulling C,0,Construction
EL,04-JB1_1-3-L1-01-FJB01,Cable pulling C,1,Construction
EL,04-JB1_1-3-L1-02-FJB01,Cable pulling C,1,Construction
EL,04-JB1_1-3-L1-03-FJB01,Cable pulling C,1,Construction
EL,04-JB1_1-3-L3-04-FJB01,Cable pulling C,1,Construction
EL,04-JB1_2-3-L1-01-FJB01,Cable pulling C,0,Construction
EL,04-JB1_2-3-L2-04-FJB01,Cable pulling C,0,Construction
EL,04-JB1-3-L1-01-FJB01,Cable pulling C,0,Construction
EL,04-JB1-3-L1-07-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-13-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-20-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-24-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-31-FJB01,Cable pulling C,0,Construction
EL,02-SJB1-2-33-FJB01,Cable pulling C,0,Construction
EL,03-AWLP1-2-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L1-04-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L2-04-FJB01,Cable pulling C,0,Construction
EL,03-EJB1_2-1-L3-03-FJB01,Cable pulling C,0,Construction
EL,03-EJB1-1-L1-04-FJB01,Cable pulling C,0,Construction
EL,03-EJB1-1-L3-03-FJB01,Cable pulling C,0,Construction
EL,03-EJB2_1-2-L1-02-FJB01,Cable pulling C,1,Construction
EL,03-EJB2-2-L1-01-FJB01,Cable pulling C,0,Construction
EL,03-EJB2-2-L3-03-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L1-07-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L2-02-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L2-07-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L3-04-FJB01,Cable pulling C,0,Construction
EL,03-JB1_1-1-L3-10-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L1-03-FJB01,Cable pulling C,1,Construction
EL,03-JB1_2-1-L1-04-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L2-03-FJB01,Cable pulling C,0,Construction
EL,03-JB1_2-1-L3-01-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L1-01-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L1-04-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L2-03-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L2-07-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L3-05-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L3-09-FJB01,Cable pulling C,0,Construction
EL,03-JB1-1-L3-10-FJB01,Cable pulling C,0,Construction
EL,03-JB2_1-2-L1-02-FJB01,Cable pulling C,1,Construction
EL,03-JB2-2-L2-04-FJB01,Cable pulling C,0,Construction
EL,03-JB2-2-L2-12-FJB01,Cable pulling C,1,Construction
EL,03-RJB1_1-1-L2-01-FJB01,Cable pulling C,0,Construction
EL,03-RJB1_2-1-L1-02-FJB01,Cable pulling C,0,Construction
EL,03-RJB1_2-1-L2-01-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-01-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-02-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-11-FJB01,Cable pulling C,0,Construction
EL,03-SJB1-3-19-FJB01,Cable pulling C,0,Construction
EL,04-EJB1_1-3-L1-01-FJB01,Cable pulling C,1,Construction
EL,04-EJB1_1-3-L3-01-FJB01,Cable pulling C,1,Construction
EL,04-EJB1_2-3-L1-02-FJB01,Cable pulling C,0,Construction
EL,04-EJB1_2-3-L3-01-FJB01,Cable pulling C,0,Construction
EL,04-EJB1-3-L1-01-FJB01,Cable pulling C,0,Construction
EL,04-EJB1-3-L2-01-FJB01,Cable pulling C,0,Construction
EL,04-EJB2-4-L2-02-FJB01,Cable pulling C,1,Construction
EL,04-JB1_1-3-L2-01-FJB01,Cable pulling C,1,Construction
EL,04-JB1_2-3-L1-03-FJB01,Cable pulling C,0,Construction
EL,04-JB1_2-3-L1-04-FJB01,Cable pulling C,0,Construction
EL,03-EJB2_1-2-L1-04-FJB01,Cable pulling C,0,Construction
EL,03-EJB2_1-2-L2-01-FJB01,Cable pulling C,1,Construction
